customer_email,total_amount,status,created_at,product_skus
pahal.kuruvilla121@example.com,3737.45,cancelled,2026-06-05,TN-COOL-001;TN-HUB-001
manbir.mittal473@example.com,4999.0,paid,2026-06-05,TN-SSD-001
oni.kibe485@example.com,40997.0,pending,2026-06-05,TN-HEADSET-001;TN-MON-001
bakhshi.shetty280@example.com,1594.79,paid,2026-06-05,TN-MOUSE-001
urmi.lad67@example.com,2499.0,paid,2026-06-05,TN-CTRL-001
vasudha.murty344@example.com,4798.0,pending,2026-06-05,TN-STAND-001;TN-KB-001
yuvraj.thaman156@example.com,17099.1,paid,2026-06-05,TN-MON-001
pranav.saraf75@example.com,1999.0,paid,2026-06-05,TN-CAM-001
pallavi.lal439@example.com,1599.0,paid,2026-06-06,TN-HUB-001
urvashi.ratta359@example.com,5307.3,paid,2026-06-06,TN-MAT-001;TN-CAM-001;TN-HEADSET-001
udarsh.dubey236@example.com,1899.05,paid,2026-06-06,TN-CAM-001
udant.sundaram260@example.com,1798.0,paid,2026-06-06,TN-MAT-001
frado.joshi298@example.com,4999.0,paid,2026-06-06,TN-SSD-001
darsh.sunder179@example.com,37998.0,paid,2026-06-06,TN-MON-001
yahvi.soni442@example.com,1323.5,paid,2026-06-06,TN-STAND-001
idika.singh445@example.com,1147.29,paid,2026-06-06,TN-COOL-001
rushil.dey142@example.com,3148.2,paid,2026-06-06,TN-CAM-001;TN-MOUSE-001
samesh.kashyap173@example.com,4499.1,paid,2026-06-06,TN-SSD-001
bhavna.sood436@example.com,1619.1,failed,2026-06-06,TN-LIGHT-001
ronith.raman332@example.com,17099.1,failed,2026-06-06,TN-MON-001
ronith.nazareth71@example.com,5698.1,paid,2026-06-07,TN-KB-001;TN-CTRL-001
dev.nori282@example.com,3998.0,pending,2026-06-07,TN-CAM-001
turvi.khanna466@example.com,4317.3,paid,2026-06-07,TN-MOUSE-001;TN-CAM-001;TN-STAND-001
amaira.sarin416@example.com,7198.2,refunded,2026-06-07,TN-HEADSET-001;TN-SSD-001
yatin.balakrishnan247@example.com,2374.05,paid,2026-06-07,TN-CTRL-001
advik.hegde406@example.com,1334.08,refunded,2026-06-07,TN-MOUSE-001
jdada@example.org,6498.0,paid,2026-06-07,TN-KB-001;TN-HEADSET-001
madhavpandit@example.net,1799.0,refunded,2026-06-08,TN-LIGHT-001
rishi.kashyap257@example.com,2158.2,paid,2026-06-08,TN-MOUSE-001;TN-MAT-001
yamini.bir255@example.com,18999.0,pending,2026-06-08,TN-MON-001
aarnav.pant392@example.com,4097.0,cancelled,2026-06-08,TN-STAND-001;TN-MOUSE-001
yachana.de89@example.com,1599.0,cancelled,2026-06-08,TN-HUB-001
nathaniel.narain420@example.com,1799.1,cancelled,2026-06-08,TN-CAM-001
zashil.bansal136@example.com,1599.0,paid,2026-06-08,TN-HUB-001
warda.palan451@example.com,5578.2,paid,2026-06-08,TN-COOL-001;TN-SSD-001
gabriel.sami457@example.com,3098.0,paid,2026-06-08,TN-LIGHT-001;TN-STAND-001
pallavi.lal439@example.com,4959.34,paid,2026-06-08,OLD-BUNDLE-2024
saksham.mani448@example.com,6897.0,pending,2026-06-08,TN-MAT-001;TN-HEADSET-001
ikbal.shankar237@example.com,6598.0,failed,2026-06-09,TN-SSD-001;TN-HUB-001
veer.karnik482@example.com,1269.86,paid,2026-06-09,TN-COOL-001
aayush.pall449@example.com,3598.2,paid,2026-06-09,TN-CTRL-001;TN-MOUSE-001
ebhardwaj@example.com,4498.0,paid,2026-06-09,TN-MOUSE-001;TN-HEADSET-001
jeet.setty483@example.com,4169.93,paid,2026-06-09,PROMO-GIFTSET-01
zaid.lata205@example.com,2999.0,paid,2026-06-09,TN-HEADSET-001
chatura.kala262@example.com,1259.19,paid,2026-06-09,TN-COOL-001
rishi.kashyap257@example.com,1340.12,paid,2026-06-09,TN-STAND-001
vanya.yohannan410@example.com,23272.15,paid,2026-06-09,TN-MON-001;TN-CTRL-001;TN-HEADSET-001
varenya.mani175@example.com,1599.0,paid,2026-06-10,TN-HUB-001
urmi.sachdeva212@example.com,21998.0,paid,2026-06-10,TN-MON-001;TN-HEADSET-001
sanya.cherian139@example.com,3198.0,cancelled,2026-06-10,TN-HUB-001
aayush.dhingra40@example.com,942.12,pending,2026-06-10,TN-MAT-001
kiaan.jayaraman395@example.com,1296.17,paid,2026-06-10,TN-COOL-001
chandran.datta211@example.com,3398.0,paid,2026-06-10,TN-LIGHT-001;TN-HUB-001
garima.kumar177@example.com,22498.0,paid,2026-06-10,TN-MON-001;TN-KB-001
falan.johal217@example.com,7217.15,paid,2026-06-10,TN-HUB-001;TN-HEADSET-001
ekapad.chander24@example.com,2999.0,paid,2026-06-11,TN-HEADSET-001
chanchal.chand60@example.com,2499.0,pending,2026-06-11,TN-CTRL-001
imaran.edwin131@example.com,22797.0,cancelled,2026-06-11,TN-CTRL-001;TN-STAND-001;TN-MON-001
imaran.edwin131@example.com,867.84,paid,2026-06-12,TN-MAT-001
falak.anne489@example.com,2374.05,paid,2026-06-12,TN-CTRL-001
rishi.kashyap257@example.com,5353.21,paid,2026-06-12,OLD-BUNDLE-2024
yachana.de89@example.com,5098.3,paid,2026-06-12,TN-KB-001;TN-CTRL-001
azaan.roy278@example.com,937.99,cancelled,2026-06-12,TN-MAT-001
devika.mody133@example.com,18178.2,paid,2026-06-12,TN-MON-001;TN-COOL-001
nathaniel.bhardwaj405@example.com,4098.0,paid,2026-06-12,TN-HUB-001;TN-CTRL-001
aarav.anne244@example.com,5223.1,paid,2026-06-13,TN-KB-001;TN-CAM-001
yashica.kota101@example.com,980.56,paid,2026-06-13,TN-MAT-001
pranav.saraf75@example.com,2699.1,paid,2026-06-13,TN-HEADSET-001
pallavi.lal439@example.com,1407.3,paid,2026-06-13,TN-MOUSE-001
aishani.apte400@example.com,5698.1,paid,2026-06-13,TN-HEADSET-001
urmi.sachdeva212@example.com,16995.0,paid,2026-06-13,TN-HEADSET-001;TN-CAM-001;TN-SSD-001
ijaya.dyal469@example.com,2998.0,refunded,2026-06-13,TN-MOUSE-001
bsundaram@example.net,7297.0,paid,2026-06-14,TN-CAM-001;TN-LIGHT-001;TN-KB-001
nachiket.kota468@example.com,1999.0,paid,2026-06-14,TN-CAM-001
benjamin.deol166@example.com,19716.6,paid,2026-06-14,TN-STAND-001;TN-MON-001;TN-HUB-001
urmi.sachdeva212@example.com,2798.0,cancelled,2026-06-14,TN-STAND-001;TN-MOUSE-001
ayaan.krishnamurthy84@example.com,4249.15,cancelled,2026-06-14,TN-SSD-001
brinda.thaker85@example.com,3149.1,paid,2026-06-14,TN-KB-001
imaran.edwin131@example.com,1145.83,paid,2026-06-14,TN-STAND-001
shravya.naik463@example.com,4397.0,paid,2026-06-14,TN-HUB-001;TN-COOL-001
nathaniel.bhardwaj405@example.com,16496.0,paid,2026-06-14,TN-SSD-001;TN-HEADSET-001;TN-KB-001
girish.rattan456@example.com,1619.1,failed,2026-06-14,TN-LIGHT-001
harrison.shan493@example.com,4769.82,paid,2026-06-14,OLD-BUNDLE-2024
chaman.varty385@example.com,20898.1,paid,2026-06-14,TN-MON-001;TN-HEADSET-001
mason.koshy350@example.com,1799.0,failed,2026-06-14,TN-LIGHT-001
vasudha.agarwal72@example.com,1899.05,cancelled,2026-06-15,TN-CAM-001
anusha.raja499@example.com,3499.0,paid,2026-06-15,TN-KB-001
falak.rege322@example.com,1799.0,paid,2026-06-15,TN-LIGHT-001
vasudha.murty344@example.com,6598.0,refunded,2026-06-15,TN-HUB-001;TN-SSD-001
jagdish.bedi314@example.com,7598.1,refunded,2026-06-15,TN-HEADSET-001;TN-SSD-001
jagat.iyengar183@example.com,3418.2,cancelled,2026-06-15,TN-LIGHT-001;TN-CAM-001
triveni.gaba336@example.com,1999.0,paid,2026-06-15,TN-CAM-001
zayyan.dutt370@example.com,4498.0,paid,2026-06-16,TN-HEADSET-001;TN-MOUSE-001
falak.anne489@example.com,19188.1,cancelled,2026-06-16,TN-MON-001;TN-COOL-001
warda.doctor162@example.com,2999.0,paid,2026-06-16,TN-HEADSET-001
watika.buch32@example.com,8097.0,paid,2026-06-16,TN-SSD-001;TN-STAND-001;TN-LIGHT-001
darpan.gour264@example.com,6998.0,paid,2026-06-16,TN-KB-001
jasmit.bhardwaj2@example.com,1541.93,paid,2026-06-16,TN-MOUSE-001
pahal.kuruvilla121@example.com,4997.0,paid,2026-06-16,TN-LIGHT-001;TN-HUB-001
amara.mitra467@example.com,8297.0,cancelled,2026-06-16,TN-STAND-001;TN-SSD-001;TN-CAM-001
frederick.solanki184@example.com,1599.0,failed,2026-06-17,TN-HUB-001
pratyush.madan120@example.com,2499.0,paid,2026-06-17,TN-CTRL-001
aarna.jaggi223@example.com,4998.0,pending,2026-06-17,TN-HEADSET-001;TN-CAM-001
harsh.karan70@example.com,18049.05,paid,2026-06-17,TN-MON-001
tripti.goyal148@example.com,807.25,paid,2026-06-17,TN-MAT-001
nathaniel.bhardwaj405@example.com,3499.0,paid,2026-06-17,TN-KB-001
urvi.bhattacharyya25@example.com,1799.0,paid,2026-06-17,TN-LIGHT-001
nathaniel.bhardwaj405@example.com,3499.0,cancelled,2026-06-17,TN-KB-001
oni.dhawan9@example.com,3998.0,failed,2026-06-17,TN-CAM-001
rachana.muni231@example.com,3098.0,paid,2026-06-17,TN-LIGHT-001;TN-STAND-001
krisha.ganguly377@example.com,4048.2,paid,2026-06-17,TN-CAM-001;TN-CTRL-001
rachana.muni231@example.com,1359.15,paid,2026-06-17,TN-HUB-001
dipta.shroff14@example.com,1186.52,paid,2026-06-17,TN-STAND-001
osalvi@example.net,3598.0,paid,2026-06-18,TN-LIGHT-001
darika.golla10@example.com,2124.15,pending,2026-06-18,TN-CTRL-001
vasatikaagate@example.net,18049.05,paid,2026-06-18,TN-MON-001
hemangini.chad73@example.com,10997.0,paid,2026-06-18,TN-KB-001;TN-SSD-001;TN-CTRL-001
nitesh.oommen20@example.com,1556.26,paid,2026-06-18,TN-MOUSE-001
manya.rao43@example.com,6896.0,paid,2026-06-18,TN-CAM-001;TN-STAND-001;TN-LIGHT-001
oscar.kaur300@example.com,18049.05,paid,2026-06-18,TN-MON-001
bina.varty181@example.com,955.32,failed,2026-06-18,TN-MAT-001
zayyan.wason380@example.com,5220.98,paid,2026-06-18,PROMO-GIFTSET-01
owen.oommen221@example.com,18999.0,paid,2026-06-18,TN-MON-001
jeet.setty483@example.com,2999.0,cancelled,2026-06-19,TN-HEADSET-001
faras.murthy22@example.com,3897.0,paid,2026-06-19,TN-MAT-001;TN-MOUSE-001
nathaniel.bhardwaj405@example.com,3598.2,paid,2026-06-19,TN-MOUSE-001;TN-CTRL-001
advik.hegde406@example.com,2848.1,paid,2026-06-19,TN-COOL-001;TN-LIGHT-001
darika.golla10@example.com,3513.1,paid,2026-06-19,TN-CTRL-001;TN-COOL-001
shivansh.puri225@example.com,2658.1,cancelled,2026-06-19,TN-MOUSE-001;TN-STAND-001
vincent.barad414@example.com,6897.0,paid,2026-06-19,TN-LIGHT-001;TN-KB-001;TN-HUB-001
fariq.gandhi266@example.com,996.84,paid,2026-06-19,TN-MAT-001
devika.parikh330@example.com,3418.2,paid,2026-06-19,TN-LIGHT-001;TN-CAM-001
amaira.sarin416@example.com,2849.05,paid,2026-06-19,TN-HEADSET-001
yahvi.wadhwa228@example.com,1709.05,refunded,2026-06-19,TN-LIGHT-001
victor.goda384@example.com,19257.3,paid,2026-06-20,TN-MON-001;TN-COOL-001
chaitanya.bhatia403@example.com,1799.1,paid,2026-06-20,TN-CAM-001
zashil.bansal136@example.com,2999.0,cancelled,2026-06-20,TN-HEADSET-001
vanya.yohannan410@example.com,2374.05,paid,2026-06-20,TN-CTRL-001
finn.kurian250@example.com,5792.15,paid,2026-06-20,TN-LIGHT-001;TN-CTRL-001
jackson.tak29@example.com,3798.0,cancelled,2026-06-20,TN-LIGHT-001;TN-CAM-001
theodore.chandra109@example.com,2499.0,paid,2026-06-20,TN-CTRL-001
omkaar.chopra270@example.com,17099.1,paid,2026-06-20,TN-MON-001
devansh.mital409@example.com,1999.0,cancelled,2026-06-20,TN-CAM-001
urvi.das53@example.com,6097.0,paid,2026-06-20,TN-CTRL-001;TN-LIGHT-001
benjamin.ratta348@example.com,2849.05,paid,2026-06-20,TN-HEADSET-001
janya.kashyap191@example.com,1599.0,failed,2026-06-20,TN-HUB-001
viraj.barad239@example.com,966.15,paid,2026-06-20,TN-MAT-001
lucky.sagar263@example.com,6598.0,cancelled,2026-06-20,TN-HUB-001;TN-SSD-001
arya.thakkar155@example.com,27545.25,paid,2026-06-21,TN-MON-001;TN-MOUSE-001;TN-KB-001
eiravati.khare222@example.com,23998.0,paid,2026-06-21,TN-SSD-001;TN-MON-001
vaishnavi.shroff287@example.com,1127.32,paid,2026-06-21,TN-COOL-001
shravya.naik463@example.com,1798.0,paid,2026-06-21,TN-MAT-001
sanya.shanker358@example.com,24896.0,paid,2026-06-21,TN-MON-001;TN-COOL-001;TN-KB-001
baljiwan.chadha3@example.com,23217.3,paid,2026-06-21,TN-LIGHT-001;TN-MON-001;TN-SSD-001
mohammed.ramachandran161@example.com,4999.0,paid,2026-06-22,TN-SSD-001
falan.johal217@example.com,1548.07,paid,2026-06-22,TN-MOUSE-001
isaac.chaudhary241@example.com,4398.0,paid,2026-06-22,TN-MAT-001;TN-KB-001
charita.vohra17@example.com,1799.0,paid,2026-06-22,TN-LIGHT-001
dev.bhasin12@example.com,4998.0,paid,2026-06-22,TN-MOUSE-001;TN-KB-001
panini.prabhakar251@example.com,3998.0,paid,2026-06-23,TN-MOUSE-001;TN-CTRL-001
kashvi.narula269@example.com,2698.2,paid,2026-06-23,TN-MOUSE-001
kevin.suresh390@example.com,3589.46,cancelled,2026-06-23,OLD-BUNDLE-2024
veer.karnik482@example.com,14696.0,pending,2026-06-24,TN-SSD-001;TN-COOL-001;TN-KB-001
michael36@example.net,8186.4,paid,2026-06-24,TN-SSD-001;TN-STAND-001;TN-MOUSE-001
finn.kurian250@example.com,3499.0,pending,2026-06-24,TN-KB-001
chaman.varty385@example.com,1799.0,cancelled,2026-06-24,TN-LIGHT-001
janya.buch69@example.com,1556.14,paid,2026-06-24,TN-MOUSE-001
vincent.barad414@example.com,18999.0,paid,2026-06-24,TN-MON-001
leena.chhabra433@example.com,4947.3,paid,2026-06-24,TN-COOL-001;TN-CTRL-001;TN-LIGHT-001
onveer.bhavsar341@example.com,1999.0,failed,2026-06-24,TN-CAM-001
urvashi.suri233@example.com,20298.0,paid,2026-06-24,TN-STAND-001;TN-MON-001
frado.joshi298@example.com,1993.1,paid,2026-06-24,TN-COOL-001;TN-MAT-001
omya.boase4@example.com,2499.0,paid,2026-06-24,TN-CTRL-001
janya.kashyap191@example.com,2249.1,paid,2026-06-24,TN-CTRL-001
jhalak.sekhon355@example.com,21087.15,paid,2026-06-24,TN-HUB-001;TN-MON-001
dev.nori282@example.com,1618.2,paid,2026-06-24,TN-MAT-001
rudra.ahuja254@example.com,1708.1,cancelled,2026-06-24,TN-MAT-001
udant.hayer63@example.com,1323.79,cancelled,2026-06-25,TN-STAND-001
naksh.sampath334@example.com,2999.0,paid,2026-06-25,TN-HEADSET-001
zashil.bansal136@example.com,22497.0,paid,2026-06-25,TN-MON-001;TN-CAM-001;TN-MOUSE-001
alka.magar119@example.com,4197.0,paid,2026-06-25,TN-COOL-001;TN-MOUSE-001
qadim.agarwal153@example.com,18999.0,paid,2026-06-25,TN-MON-001
vidhi.gaba110@example.com,3324.05,failed,2026-06-25,TN-KB-001
chatura.kala262@example.com,1799.0,paid,2026-06-25,TN-LIGHT-001
ishita34@example.com,996.09,paid,2026-06-25,TN-MAT-001
yashoda.mammen190@example.com,4248.3,paid,2026-06-25,TN-CTRL-001
aarna.jaggi223@example.com,1418.13,paid,2026-06-25,TN-MOUSE-001
dhruv.bandi295@example.com,4749.05,paid,2026-06-25,TN-SSD-001
falak.gulati470@example.com,2999.0,paid,2026-06-26,TN-HEADSET-001
leena.narula116@example.com,2374.05,cancelled,2026-06-26,TN-CTRL-001
ayaan.krishnamurthy84@example.com,2974.15,failed,2026-06-26,TN-KB-001
leela.parmer349@example.com,3198.0,paid,2026-06-26,TN-CAM-001;TN-COOL-001
krisha.ganguly377@example.com,18999.0,paid,2026-06-26,TN-MON-001
charvi.date343@example.com,2198.0,refunded,2026-06-26,TN-STAND-001;TN-MAT-001
ijaya.mander340@example.com,1999.0,paid,2026-06-26,TN-CAM-001
vidhi.gaba110@example.com,2123.3,paid,2026-06-27,TN-HUB-001;TN-MAT-001
hitesh.virk393@example.com,23396.0,paid,2026-06-27,TN-STAND-001;TN-MON-001;TN-LIGHT-001
kashish.sekhon276@example.com,3697.0,paid,2026-06-27,TN-STAND-001;TN-COOL-001
yauvani.gokhale316@example.com,1978.53,paid,2026-06-27,PROMO-GIFTSET-01
falan.lanka172@example.com,1899.05,paid,2026-06-27,TN-CAM-001
bahadurjit.arora477@example.com,2998.0,paid,2026-06-27,TN-MOUSE-001
kashvi.narula269@example.com,26896.0,paid,2026-06-27,TN-KB-001;TN-MON-001;TN-MAT-001
jairaj.memon302@example.com,1880.03,paid,2026-06-27,OLD-BUNDLE-2024
elijah.dalal19@example.com,9498.1,pending,2026-06-28,TN-SSD-001
udant.hayer63@example.com,2788.2,cancelled,2026-06-28,TN-MOUSE-001;TN-HUB-001
udant.sundaram260@example.com,2999.0,paid,2026-06-28,TN-HEADSET-001
aarna.jaggi223@example.com,1398.61,paid,2026-06-28,TN-MOUSE-001
vasudha.shah487@example.com,3499.0,paid,2026-06-28,TN-KB-001
pranav.saraf75@example.com,2998.0,paid,2026-06-28,TN-MOUSE-001
nathaniel.bhardwaj405@example.com,4998.0,paid,2026-06-29,TN-CAM-001;TN-HEADSET-001
turvi.khanna466@example.com,1619.1,pending,2026-06-29,TN-LIGHT-001
devika.mody133@example.com,36098.1,paid,2026-06-29,TN-MON-001
damini.salvi353@example.com,18999.0,refunded,2026-06-29,TN-MON-001
chandran.datta211@example.com,3769.7,paid,2026-06-29,OLD-BUNDLE-2024
falak.rege322@example.com,2798.0,paid,2026-06-29,TN-MOUSE-001;TN-STAND-001
qasim.muni323@example.com,4558.1,paid,2026-06-29,TN-KB-001;TN-STAND-001
janya.buch69@example.com,21797.0,paid,2026-06-30,TN-MON-001;TN-STAND-001;TN-MOUSE-001
jyoti.oak319@example.com,3499.0,cancelled,2026-06-30,TN-KB-001
yauvani.patla389@example.com,3499.0,paid,2026-06-30,TN-KB-001
vincent.tara453@example.com,18049.05,paid,2026-06-30,TN-MON-001
benjamin.devi430@example.com,2498.0,pending,2026-06-30,TN-STAND-001;TN-COOL-001
zaid.sandal354@example.com,1162.5,pending,2026-07-01,TN-COOL-001
imaran.edwin131@example.com,18999.0,failed,2026-07-01,TN-MON-001
lakshit.mangat210@example.com,5897.0,pending,2026-07-01,TN-CTRL-001;TN-MAT-001
janya.kashyap191@example.com,20498.0,failed,2026-07-01,TN-MOUSE-001;TN-MON-001
baljiwan.chadha3@example.com,1266.16,paid,2026-07-01,TN-COOL-001
osalvi@example.net,4498.2,paid,2026-07-02,TN-CTRL-001
amara.mitra467@example.com,3958.2,paid,2026-07-02,TN-KB-001;TN-MAT-001
matthew.shroff79@example.com,2849.05,refunded,2026-07-02,TN-HEADSET-001
vasudha.shah487@example.com,2249.1,failed,2026-07-03,TN-CTRL-001
mohammed.ramachandran161@example.com,2798.0,failed,2026-07-03,TN-STAND-001;TN-MOUSE-001
wridesh.sangha105@example.com,2249.1,paid,2026-07-03,TN-CTRL-001
kai.bassi130@example.com,2498.0,paid,2026-07-03,TN-MAT-001;TN-HUB-001
hitesh.virk393@example.com,1252.0,paid,2026-07-03,TN-COOL-001
shravya.char398@example.com,4999.0,paid,2026-07-04,TN-SSD-001
laksh.sani34@example.com,1699.15,paid,2026-07-04,TN-CAM-001
theodore.chandra109@example.com,1564.6,pending,2026-07-04,TN-MOUSE-001
ekalinga.dave360@example.com,3149.1,paid,2026-07-04,TN-KB-001
zehaan.pradhan200@example.com,3398.0,paid,2026-07-04,TN-HUB-001;TN-LIGHT-001
lakshit.mangat210@example.com,5983.1,paid,2026-07-05,TN-STAND-001;TN-SSD-001
pranav.saraf75@example.com,1096.16,paid,2026-07-05,TN-COOL-001
yamini.bir255@example.com,3324.05,paid,2026-07-05,TN-KB-001
urvashi.goswami347@example.com,23998.0,paid,2026-07-05,TN-MON-001;TN-SSD-001
zayyan.dutt370@example.com,4673.3,paid,2026-07-06,TN-KB-001;TN-CAM-001
lucky.balakrishnan429@example.com,1619.1,paid,2026-07-06,TN-LIGHT-001
alka.magar119@example.com,1599.0,paid,2026-07-06,TN-HUB-001
lakshit.mangat210@example.com,5523.3,refunded,2026-07-06,TN-HEADSET-001;TN-KB-001
kashvi.narula269@example.com,1395.38,paid,2026-07-06,TN-STAND-001
benjamin.deol166@example.com,1254.22,paid,2026-07-06,TN-COOL-001
yauvani.patla389@example.com,6648.1,paid,2026-07-06,TN-KB-001
guneet.tripathi97@example.com,4499.1,paid,2026-07-06,TN-SSD-001
elijah.wason1@example.com,1551.2,refunded,2026-07-06,TN-MOUSE-001
yachana.de89@example.com,5307.3,paid,2026-07-06,TN-COOL-001;TN-KB-001
falak.gulati470@example.com,4558.1,cancelled,2026-07-07,TN-KB-001;TN-STAND-001
balvan.jani321@example.com,17168.3,refunded,2026-07-07,TN-COOL-001;TN-MON-001
yatan.tripathi309@example.com,1576.53,paid,2026-07-07,TN-MOUSE-001
upkaar.cheema413@example.com,18782.45,failed,2026-07-07,TN-MON-001;TN-MOUSE-001;TN-HUB-001
viraj.barad239@example.com,5316.16,paid,2026-07-07,PROMO-GIFTSET-01
ovyas@example.com,18999.0,paid,2026-07-07,TN-MON-001
kevin.suresh390@example.com,2598.0,paid,2026-07-07,TN-STAND-001
lucky.sagar263@example.com,5397.0,paid,2026-07-07,TN-COOL-001;TN-HEADSET-001
pahal.kuruvilla121@example.com,3198.0,paid,2026-07-07,TN-HUB-001
zayyan.dutt370@example.com,2999.0,pending,2026-07-07,TN-HEADSET-001
ijaya.mander340@example.com,6298.0,failed,2026-07-07,TN-STAND-001;TN-SSD-001
azaan.sachar443@example.com,21998.0,paid,2026-07-07,TN-HEADSET-001;TN-MON-001
harinakshi.sahni129@example.com,2374.05,paid,2026-07-07,TN-CTRL-001
benjamin.ratta348@example.com,19798.2,paid,2026-07-08,TN-HEADSET-001;TN-MON-001
devika.parikh330@example.com,1281.02,failed,2026-07-08,TN-COOL-001
jalsa.sangha202@example.com,2499.0,paid,2026-07-08,TN-CTRL-001
jagdish.bedi314@example.com,18999.0,paid,2026-07-08,TN-MON-001
pranav.saraf75@example.com,4397.0,paid,2026-07-08,TN-STAND-001;TN-LIGHT-001
urvi.bhattacharyya25@example.com,1519.05,paid,2026-07-08,TN-HUB-001
ubika.sarna464@example.com,6598.0,paid,2026-07-08,TN-HUB-001;TN-SSD-001
omkaar.chopra270@example.com,1439.1,cancelled,2026-07-08,TN-HUB-001
radhika.mahal474@example.com,6498.0,failed,2026-07-08,TN-KB-001;TN-HEADSET-001
chaman.varty385@example.com,2499.0,paid,2026-07-08,TN-CTRL-001
owen.trivedi408@example.com,1583.35,paid,2026-07-08,TN-MOUSE-001
udarsh.dubey236@example.com,1798.0,cancelled,2026-07-08,TN-MAT-001
arya.thakkar155@example.com,2398.0,paid,2026-07-08,TN-COOL-001
samaksh.sem102@example.com,2374.05,paid,2026-07-08,TN-CTRL-001
arunima.parsa227@example.com,4998.0,paid,2026-07-09,TN-KB-001;TN-MOUSE-001
vasudha.murty344@example.com,20248.2,paid,2026-07-09,TN-KB-001;TN-MON-001
finn.kurian250@example.com,8072.15,refunded,2026-07-09,TN-HEADSET-001;TN-CAM-001;TN-KB-001
urvashi.suri233@example.com,2123.3,paid,2026-07-09,TN-COOL-001;TN-STAND-001
januja.bal50@example.com,1519.68,paid,2026-07-09,TN-MOUSE-001
watika.buch32@example.com,1583.25,pending,2026-07-09,TN-MOUSE-001
gaurang.lad126@example.com,2699.1,paid,2026-07-09,TN-HEADSET-001
shravya.ravi194@example.com,1359.15,paid,2026-07-10,TN-HUB-001
ojasvi.parmer35@example.com,23397.0,paid,2026-07-10,TN-MON-001;TN-MAT-001;TN-KB-001
triveni.pathak292@example.com,1899.05,cancelled,2026-07-10,TN-CAM-001
chatura.thaman365@example.com,4997.0,paid,2026-07-10,TN-MOUSE-001;TN-CAM-001
vihaan.sen312@example.com,37998.0,paid,2026-07-11,TN-MON-001
jyoti.oak319@example.com,2878.2,paid,2026-07-11,TN-HUB-001
faras.murthy22@example.com,956.91,paid,2026-07-11,TN-MAT-001
tristan.ravel346@example.com,2974.15,paid,2026-07-11,TN-KB-001
ishani.kapoor62@example.com,2499.0,paid,2026-07-11,TN-CTRL-001
charita.vohra242@example.com,4998.0,paid,2026-07-11,TN-CTRL-001
gautam.samra5@example.com,37998.0,paid,2026-07-11,TN-MON-001
warda.palan451@example.com,20798.0,paid,2026-07-12,TN-MON-001;TN-LIGHT-001
sarthak.rai273@example.com,4248.3,paid,2026-07-12,TN-CTRL-001
ekiya.konda151@example.com,4097.0,paid,2026-07-12,TN-HUB-001;TN-MAT-001
harsh.agrawal311@example.com,2999.0,failed,2026-07-12,TN-HEADSET-001
farhan.mammen271@example.com,2249.1,paid,2026-07-12,TN-CTRL-001
oni.kibe485@example.com,16149.15,paid,2026-07-12,TN-MON-001
qadim.agrawal91@example.com,41196.0,paid,2026-07-12,TN-HUB-001;TN-MON-001
lipika.iyengar74@example.com,588.99,paid,2026-07-12,OLD-BUNDLE-2024
hamsini.bhatia226@example.com,2997.0,paid,2026-07-12,TN-COOL-001;TN-MAT-001
david.kurian281@example.com,3298.0,paid,2026-07-12,TN-STAND-001;TN-CAM-001
samesh.kashyap173@example.com,4999.0,paid,2026-07-12,TN-SSD-001
lipika.lal243@example.com,1599.0,paid,2026-07-13,TN-HUB-001
samesh.kashyap173@example.com,1899.05,paid,2026-07-13,TN-CAM-001
elijah.dalal19@example.com,18999.0,paid,2026-07-13,TN-MON-001
harrison.rana326@example.com,5266.6,refunded,2026-07-14,TN-MOUSE-001;TN-HUB-001
yashvi.bahl90@example.com,20898.1,failed,2026-07-14,TN-HEADSET-001;TN-MON-001
benjamin.deol166@example.com,5352.45,paid,2026-07-14,TN-CAM-001;TN-LIGHT-001;TN-CTRL-001
chanakya.mand203@example.com,26216.2,cancelled,2026-07-14,TN-MON-001;TN-SSD-001;TN-LIGHT-001
elijah.dalal19@example.com,908.12,paid,2026-07-14,TN-MAT-001
chandresh.bahl168@example.com,1489.63,paid,2026-07-14,TN-MOUSE-001
balveer.agarwal238@example.com,5308.2,paid,2026-07-14,TN-SSD-001;TN-MAT-001
zashil91@example.net,6118.2,paid,2026-07-15,TN-LIGHT-001;TN-SSD-001
krisha46@example.net,5998.0,refunded,2026-07-15,TN-HEADSET-001
zaid.sandal354@example.com,978.24,paid,2026-07-15,TN-MAT-001
lakshit.mangat210@example.com,2974.15,paid,2026-07-15,TN-KB-001
mugdha.jani208@example.com,3798.0,paid,2026-07-15,TN-CTRL-001;TN-STAND-001
wakeeta.raja174@example.com,1799.0,refunded,2026-07-15,TN-LIGHT-001
lipika.lal243@example.com,845.77,failed,2026-07-15,TN-MAT-001
alexander.behl337@example.com,4798.0,paid,2026-07-15,TN-LIGHT-001;TN-HEADSET-001
karan.bhat87@example.com,843.2,refunded,2026-07-15,TN-MAT-001
reyansh.kohli220@example.com,4797.0,pending,2026-07-15,TN-HUB-001;TN-COOL-001;TN-CAM-001
leena.narula116@example.com,4463.1,pending,2026-07-15,TN-KB-001;TN-COOL-001
pranav.saraf75@example.com,1521.73,failed,2026-07-15,TN-MOUSE-001
